T,FC,x1,x2,x3,Target
2,6,6.791236509,7.38225302,5.594581792,1
3,1,5.226021203,3.125634451,6.718619473,1
4,8,2.812580658,7.992735133,6.890938328,1
5,1,7.405480279,2.856390735,2.117361404,1
6,3,5.377177839,3.22473112,5.539291618,1
7,1,5.903825687,4.045619369,7.344234056,1
8,1,2.181633259,4.434082732,2.6225039,1
9,4,3.341561341,4.085078508,7.212264798,1
10,2,4.202738201,4.486718816,9.906002803,1
1,2,5.103619299,5.951591992,5.269611493,1
2,10,5.279949409,7.025107596,6.592451916,1
3,8,2.195643451,5.410592095,6.566842926,1
4,5,4.098808115,3.29508749,5.593953145,1
5,2,5.103319422,4.406511579,2.357662322,1
6,5,9.54375665,5.709994289,3.451130351,1
7,2,3.191691819,3.595200635,3.957151537,1
8,4,4.752241901,5.243002975,3.091869832,1
9,2,2.163947231,4.048659607,4.772993875,1
10,1,7.519337728,6.514296695,6.909617342,1
1,5,5.052430206,5.320237163,5.43862774,1
2,8,8.999575385,8.603204903,5.675741242,1
3,5,4.542484765,2.512051634,4.689193979,1
4,4,7.508851822,4.863257581,2.448262783,1
5,6,5.083879199,4.903010595,7.237483422,1
6,4,6.870012648,3.13766035,4.387666013,1
7,6,2.741387948,4.682120569,5.593953485,1
8,2,7.039841145,3.737304932,5.60236382,1
9,4,5.58263543,6.327434114,3.619080679,1
10,2,4.086904108,5.007454952,2.049934616,1
1,5,6.088012459,3.940348422,7.567501896,1
2,8,8.159884378,3.071648123,10.67731385,1
3,2,8.057132037,7.179429211,5.766712261,1
4,4,5.419638441,8.879514578,6.730513324,1
5,6,5.377475945,7.124819461,8.122219122,1
6,3,8.242501852,3.852576107,5.29490317,1
7,3,6.748968893,5.193770514,6.192955889,1
8,3,7.028728206,7.739135555,2.835499311,1
9,1,5.653653087,6.350104064,2.144797731,1
10,3,6.456054105,4.409146072,6.849579451,1
1,1,7.177436507,4.024250721,8.236133934,1
2,4,6.548380246,5.998158546,2.754245809,1
3,3,4.425707962,4.371370313,4.412066481,1
4,2,6.40963743,7.20438586,3.594133438,1
5,1,4.487667812,3.045948066,2.933977882,1
6,4,5.458758153,8.877007252,2.013917465,1
7,3,6.887356001,4.108295035,4.287486394,1
8,3,2.060424712,3.123313496,6.127903934,1
9,4,4.44313874,4.058861234,7.33014527,1
10,0,6.442115103,4.123817735,5.514327701,1
1,1,2.579800192,6.011570988,3.025006352,1
2,2,3.105415717,7.568106091,6.660763372,1
3,2,7.101147022,5.065964793,8.138395412,1
4,3,7.050513664,5.001013008,7.311409438,1
5,1,3.594119838,5.175012138,5.073352642,1
6,2,7.053333878,5.057896702,3.3471962,1
7,2,3.295803168,5.257159803,6.257549262,1
8,0,5.909931801,8.40920934,4.815705258,1
9,1,3.140776792,3.661401373,5.2887161,1
10,3,7.42643485,5.120542888,7.769324599,1
1,4,5.771700074,2.089744974,4.049079963,1
2,6,6.814571288,12.74002458,4.472221945,1
3,4,5.676349624,8.054635258,3.85785237,1
4,1,7.092446074,2.164942549,5.537792279,1
5,4,9.126949947,3.289303867,7.135319921,1
6,6,5.756219408,2.246164583,6.609798624,1
7,3,8.056555335,2.943901709,4.006166442,1
8,3,5.124967403,3.137725602,6.209295336,1
9,6,5.596832988,6.045761718,5.096549892,1
10,1,9.764221451,7.057523138,4.770542739,1
1,7,7.455198965,4.343348093,6.702794557,1
2,8,9.812801936,3.573205913,5.774799832,1
3,10,7.622976728,3.170337844,2.346752578,1
4,5,2.604548045,3.274393903,5.762076313,1
5,8,6.017869115,8.546525376,4.493730248,1
6,5,4.925672497,6.355766672,6.893630171,1
7,2,6.750483194,6.709355726,5.336349451,1
8,1,5.934096329,6.340934397,6.971358751,1
9,8,3.384457471,5.762706147,6.353122612,1
10,5,3.203455134,5.039788627,3.900031159,1
1,2,4.039796578,2.462314023,3.615278863,1
2,7,6.824279871,8.114942214,7.593033947,1
3,6,8.046300028,5.324765921,5.829639086,1
4,4,6.552762031,9.670351699,5.407212125,1
5,2,4.474825914,7.06986808,7.747620128,1
6,4,3.680109077,6.562898089,4.218004205,1
7,6,8.025987165,2.348692495,5.837234449,1
8,3,3.972597994,3.229287084,5.125212474,1
9,3,6.944733828,8.5065301,5.159535857,1
10,4,4.330022311,4.670936432,5.339628807,1
1,6,5.944501644,5.087504961,7.269542855,1
2,5,6.733412967,4.420980362,4.407623497,1
3,8,4.477801659,4.498767515,8.181759504,1
4,10,5.566112144,7.28135639,8.428991077,1
5,5,2.116562068,4.051609841,8.484773551,1
6,5,5.397329077,4.409110217,5.804892511,1
7,5,2.191151473,5.504906702,5.558173986,1
8,2,3.5667266,6.819969437,2.316543891,1
9,4,3.592854324,8.785782262,2.534891747,1
10,3,2.011989495,3.595713694,3.601607949,1
1,3,6.355831917,3.257971612,5.747894263,1
2,4,7.921310508,7.966176955,3.024784832,1
3,3,6.257346121,7.478861292,10.30475736,1
4,2,4.100419164,5.253267525,3.013286817,1
5,5,6.11251615,8.599211933,5.066362413,1
6,5,6.216583794,7.407322614,4.20403608,1
7,2,6.116984335,5.202672401,3.17493429,1
8,8,3.292754258,3.465026637,5.996079586,1
9,3,3.303918805,6.813007334,5.296544833,1
10,4,4.216735274,3.674948299,4.08477339,1
1,9,2.249937524,3.035920747,2.013689194,1
2,4,3.79888911,5.706245982,6.661940627,1
3,5,10.28891024,5.075759221,7.667654275,1
4,6,8.29772034,5.396493148,7.526811675,1
5,5,5.312010816,8.258854879,3.6698922,1
6,3,3.31244347,2.222935315,5.268603185,1
7,6,7.332798184,7.513406751,5.333131367,1
8,4,7.073139787,8.465340663,6.557383146,1
9,5,8.053739232,6.883081828,5.21196488,1
10,8,2.773654388,7.283438591,6.669351976,1
1,2,7.02504494,3.401494759,8.19732996,1
2,2,3.29094742,4.642072171,7.10539676,1
3,1,4.341513872,3.23601503,5.975082586,1
4,3,4.576191306,4.044820352,5.023031347,1
5,4,5.264607247,5.550607442,5.724134686,1
6,1,3.015069012,3.534994068,5.153869003,1
7,2,2.205551402,8.300183317,6.002884199,1
8,1,3.472073723,5.918465684,5.975331382,1
9,4,10.23178286,7.047677958,4.005745179,1
10,0,4.109856007,4.719733187,4.440753958,1
1,7,3.205471332,6.21538313,5.347032691,1
2,5,3.165079006,5.644004504,7.448683221,1
3,3,7.546090298,4.977421787,4.621108855,1
4,5,2.361376742,3.083811525,4.370061793,1
5,4,7.751926487,9.358145572,3.197825229,1
6,3,7.931413031,4.318503555,5.04911891,1
7,1,6.069213291,2.349626923,3.281594856,1
8,1,5.571863346,4.416108314,4.471808385,1
9,0,5.254952397,2.153659372,5.256373121,1
10,6,3.080970763,6.192707336,4.722280762,1
1,0,7.093090465,5.622134025,4.150496296,1
2,3,7.379877758,4.605393029,3.096672738,1
3,4,8.627658866,6.151148736,5.87914921,1
4,3,6.152033712,4.212848847,4.780213893,1
5,3,2.955378715,7.069015134,2.037320892,1
6,2,3.066848406,6.381420146,8.287151929,1
7,4,7.402896841,2.764488066,8.24325346,1
8,0,6.109701154,6.52139929,5.018676543,1
9,3,7.034301151,6.906267701,3.329974807,1
10,1,3.458749,7.627988259,2.30871461,1
1,7,7.669365869,8.667998252,5.872848339,1
2,6,6.275174319,6.520732682,3.438347959,1
3,4,8.685487129,2.010731643,7.480207434,1
4,2,4.563659373,3.270976127,6.315526394,1
5,1,4.173443451,2.735734554,7.646476567,1
6,5,4.142188449,7.804019653,6.791701639,1
7,2,4.10832846,6.381166503,2.144225496,1
8,5,6.558099156,6.43982334,7.325740405,1
9,0,5.680979033,4.102668271,8.78038069,1
10,2,3.162450823,4.507088449,3.401384628,1
1,6,3.323460796,5.167680551,6.284504039,1
2,3,3.988904381,6.913875092,5.994046205,1
3,5,7.343753977,3.064632613,7.602853221,1
4,6,3.774847636,4.302252522,6.347993734,1
5,2,4.2163602,4.195080616,3.871806813,1
6,6,7.667038991,4.079984283,7.604194177,1
7,4,6.375628223,3.771183053,3.869004695,1
8,2,5.240599125,4.520488279,7.453094358,1
9,5,5.391155024,2.029693499,7.212395246,1
10,4,5.127870262,5.662044816,4.026593448,1
1,6,7.953839029,2.150366203,8.612296866,1
2,7,7.865594013,2.964694542,5.360593774,1
3,2,7.591977955,4.089168535,2.953728419,1
4,6,4.907134639,5.543795821,8.781603501,1
5,3,7.555217577,5.116706696,5.93265398,1
6,5,7.660547923,8.127744882,7.214361819,1
7,4,4.865015246,6.64840733,2.327108194,1
8,1,7.291512101,7.512657151,2.071990621,1
9,3,2.353561782,2.375314312,6.099825705,1
10,4,5.031802309,4.399534633,2.510790373,1
1,3,8.590569628,9.676092055,5.59945921,1
2,4,6.63688003,4.620234013,5.300802274,1
3,3,5.093643371,6.455407285,4.216294705,1
4,2,2.323297906,7.520503609,7.122557464,1
5,4,4.848564486,4.406564125,7.154343161,1
6,3,8.788241455,3.079847497,4.367442683,1
7,1,5.833788658,3.10362308,2.639875412,1
8,9,5.635132817,4.763478387,6.576115844,1
9,0,7.263454631,2.455013085,3.109747738,1
10,3,2.43489458,6.041332379,4.401505503,1
1,0,3.829113533,7.523112297,8.148420119,1
2,2,5.582576621,4.287954022,3.058989036,1
3,6,5.579079702,4.263275244,8.4954044,1
4,3,9.085273927,4.085237023,12.04529275,1
5,0,3.733591715,3.093620467,3.395643594,1
6,1,5.406540773,4.44468299,5.053053786,1
7,2,8.144256383,4.011562596,5.382441782,1
8,3,5.04442627,4.157436028,4.977206211,1
9,1,4.958373531,4.302929495,10.60741657,1
10,1,6.413500169,5.832124567,4.576823746,1
1,3,3.116860962,8.914601543,4.587253242,1
2,4,7.105588168,4.696719634,6.652225322,1
3,3,3.239880658,7.407253329,4.48817634,1
4,2,5.527561252,6.373199625,2.547180226,1
5,1,4.334903812,4.223802184,5.928411377,1
6,4,5.24410278,6.353549681,3.323213177,1
7,2,4.460133193,7.964706348,9.378295962,1
8,2,7.299099758,7.715229601,2.364128786,1
9,6,4.07998345,7.5890706,7.013985317,1
10,1,6.456339055,6.618418456,6.016910542,1
1,4,4.327406134,3.645071459,4.365419686,1
2,6,7.889001859,6.109983473,3.268744749,1
3,6,4.116230023,5.058332468,6.335265754,1
4,3,8.144973682,3.105116432,5.781591236,1
5,2,3.515569107,4.132818262,5.518664959,1
6,4,5.474221988,5.620500238,7.226349565,1
7,7,6.291225494,4.355551974,8.506462887,1
8,9,3.047417631,5.192650831,7.711011356,1
9,2,3.758497733,3.711944316,4.019107997,1
10,9,6.097656258,5.577324566,6.310099961,1
1,2,8.846101002,6.026281124,7.78087146,1
2,3,4.454212689,5.324502659,6.128533782,1
3,1,4.591991394,4.766544146,7.321614224,1
4,3,4.174950037,5.090488005,3.057353063,1
5,2,5.793223826,5.052623053,5.817709183,1
6,2,2.927220369,3.877025845,2.344544541,1
7,3,3.937652212,3.050152403,4.870583921,1
8,1,3.045953478,3.03102375,8.308360911,1
9,3,7.676890894,2.775207913,8.195581226,1
10,1,5.619807041,2.689158124,4.547444894,1
1,8,6.714727484,5.610375952,6.116701448,1
2,2,3.153465184,7.017658415,6.204278252,1
3,7,3.267334678,7.952462802,4.521770661,1
4,7,7.175923525,8.039957399,7.447532732,1
5,2,2.379109897,6.357446732,5.443755085,1
6,5,4.025803557,8.71392431,9.987057703,1
7,4,6.360755509,3.199558927,5.610917863,1
8,4,3.347851735,9.255318741,5.094902438,1
9,2,9.272265579,2.14375995,7.114800152,1
10,1,6.154496635,6.135508072,6.071137166,1
1,7,5.177609069,8.211456329,5.592098844,1
2,3,5.144574902,7.480804903,7.15131692,1
3,4,11.8933643,4.469875024,2.194063458,1
4,4,4.36485472,6.466523997,4.77038962,1
5,0,5.533071824,5.906548008,3.354054467,1
6,3,5.137028255,7.12706033,6.352117623,1
7,5,6.288174169,3.629499299,4.133307736,1
8,4,6.133174773,4.693642525,4.842760026,1
9,6,5.826436075,4.224454755,7.261787451,1
10,3,4.82549718,7.23827759,6.404013462,1
1,5,5.080349221,5.325625033,7.247597863,1
2,5,4.073495828,5.141540685,4.06340545,1
3,6,5.581595122,6.426058212,4.258802481,1
4,9,7.020263125,7.605808748,7.052832261,1
5,4,3.573706267,4.867008282,7.890157797,1
6,7,5.899429782,4.732124544,4.297014841,1
7,2,4.18081599,8.51605532,6.248602747,1
8,4,7.415300113,4.272311917,4.830548326,1
9,0,3.333097732,9.460615124,6.801173856,1
10,3,2.131232048,6.092920311,3.880223865,1
1,5,3.338594153,5.503738526,6.211401883,1
2,1,5.192184186,6.506761872,4.267801626,1
3,5,6.623350869,4.964900331,7.643372351,1
4,3,5.015191052,2.514262159,4.028068679,1
5,5,4.92228889,7.705825957,7.596172595,1
6,1,6.257027406,3.043949742,3.278273931,1
7,1,6.830971995,2.265535373,2.549271509,1
8,2,8.224225874,5.20097478,2.197249383,1
9,4,4.490119957,3.772440402,4.20995906,1
10,2,6.405328283,6.492081454,8.374038166,1
1,6,7.024433386,3.611493462,4.921170685,1
2,3,5.834131194,7.383110726,9.448690671,1
3,6,6.101482906,8.048452955,6.336009754,1
4,5,9.960444398,5.55196069,7.502425794,1
5,3,4.675137514,7.391200336,5.21100378,1
6,3,8.523061758,3.056374126,4.011526017,1
7,0,4.229500364,7.487069298,8.074414701,1
8,1,6.509719509,7.994685451,5.655244889,1
9,3,7.136910582,3.031466591,3.573677528,1
10,1,4.013519796,4.980583145,6.242659851,1
1,3,3.462590553,4.801182141,4.87652234,1
2,0,3.347566106,5.397919382,5.601975329,1
3,3,6.183897467,2.460777843,4.761677546,1
4,2,7.725600894,8.21141432,7.247981926,1
5,2,4.170175344,3.511184184,4.302248081,1
6,5,2.473356592,6.115076892,7.909938665,1
7,3,8.853375001,3.847102234,2.099470704,1
8,5,5.110972342,7.991103071,5.130408212,1
9,3,4.428284667,7.476092955,4.961214223,1
10,4,4.208848811,5.123322653,4.346239362,1
1,8,6.005531894,5.47776502,7.101530231,1
2,2,2.131182321,5.072573696,5.193287523,1
3,10,6.306940699,5.888546206,5.519420524,1
4,10,5.490969407,4.457401815,3.367141599,1
5,5,8.057945395,7.80489254,3.710137754,1
6,6,7.145894928,2.834635624,4.754688271,1
7,0,6.845255445,7.27810106,6.041145816,1
8,4,6.838611994,4.616499002,6.121727106,1
9,2,4.645691089,7.045113898,6.930650971,1
10,0,2.622200056,3.416076317,6.361124536,1
1,2,5.920787288,6.887392133,6.006859908,1
2,5,4.290725317,5.509156676,6.275041885,1
3,0,7.417933798,7.371935168,6.838298752,1
4,0,2.079137781,4.375165012,5.361921564,1
5,0,2.622376466,7.687595757,4.05137305,1
6,1,5.459177599,6.239870677,4.740007008,1
7,2,6.160711006,4.185929906,6.724189553,1
8,2,5.007725014,4.466197417,3.00688728,1
9,2,6.388009081,2.873794104,6.604477438,1
10,2,6.713777635,4.316905708,6.084838281,1
1,2,3.593359046,4.678402961,4.043453638,1
2,1,6.613186355,2.391351967,4.768916289,1
3,4,6.532410018,6.642643126,7.225316721,1
4,1,3.793296065,3.09934616,3.336710291,1
5,2,4.43651705,6.104539816,7.066380345,1
6,1,4.758152737,4.930336656,3.079884724,1
7,3,2.336111261,2.562178689,10.57875265,1
8,1,5.721364061,5.009927729,8.817435189,1
9,1,6.057270862,4.555383441,7.297208241,1
10,2,7.565908015,7.102588261,3.489266917,1
1,3,9.033570813,2.696499008,4.925187756,1
2,3,5.499601522,7.330443658,4.077830192,1
3,1,10.13112098,7.720623735,7.273391957,1
4,0,5.004412259,7.075605069,5.148769268,1
5,2,3.347528993,5.072634829,3.257310893,1
6,0,5.049494786,6.196423379,4.496797741,1
7,3,4.666814506,7.919719827,8.267811436,1
8,2,3.340885755,5.36143391,4.654913418,1
9,2,7.456679306,2.36982725,5.38327251,1
10,0,6.313232226,4.874114471,3.320595199,1
1,5,3.190167807,8.503626224,7.014754254,1
2,3,3.831900546,3.298362874,8.257766249,1
3,1,5.492574341,9.422889574,2.820681659,1
4,2,2.355454812,4.037782224,6.539716395,1
5,3,9.668648468,2.424033917,9.233191571,1
6,2,2.426163881,5.207903791,2.615608958,1
7,0,5.958155146,7.415751087,5.801591369,1
8,2,5.318957311,10.10167707,4.640124568,1
9,2,2.908597148,6.026312027,7.821040072,1
10,3,5.2602541,4.316007935,6.813854466,1
1,3,6.707881731,7.271458072,7.881859149,1
2,1,5.502021941,2.056964224,7.458340536,1
3,2,7.723998015,4.133295224,6.193004644,1
4,0,2.692221212,4.629493213,2.256858563,1
5,2,2.648195957,6.107961879,5.14988867,1
6,1,8.121658632,5.746139963,3.067857923,1
7,1,7.250522838,6.568927775,8.200222353,1
8,4,7.987328385,3.241618033,8.253850308,1
9,0,4.12402403,8.408393686,4.167852283,1
10,1,3.622007164,3.269284512,4.27709686,1
1,9,5.84070957,9.758400144,4.314801521,1
2,4,5.344254412,4.596332458,4.647496761,1
3,0,3.316036395,8.943856892,3.923629596,1
4,3,8.26082313,5.58478098,7.136411325,1
5,1,8.406830856,5.546378754,3.582535947,1
6,1,4.177059707,4.949300445,3.046632317,1
7,4,3.984224732,6.353575692,6.165054724,1
8,2,5.100623873,5.608802297,7.66198326,1
9,5,6.831284374,5.148726088,7.25644639,1
10,1,7.545898834,9.916556172,8.301750453,1
1,5,8.256057193,7.010091171,7.809459243,1
2,3,3.327890209,5.394788193,4.114093826,1
3,3,2.099638052,5.185306246,6.327084153,1
4,4,5.054426975,6.218160406,8.501759442,1
5,2,7.460585255,5.010619006,6.392590711,1
6,1,3.407692989,5.912528757,7.324470252,1
7,3,4.477929959,2.3167932,8.99059192,1
8,5,2.18452555,4.083277377,3.000684425,1
9,3,5.328979219,7.827529512,7.962038544,1
10,0,2.267773852,4.162820056,4.18514401,1
1,2,3.281846304,6.530231011,5.53372721,1
2,2,3.04376218,7.446905435,7.032213582,1
3,3,5.839362501,5.191687471,10.53377413,1
4,2,7.057214652,2.163220517,7.028744965,1
5,3,3.199158394,3.543564953,7.909773258,1
6,5,2.801901025,9.455169911,3.036614976,1
7,1,6.700365043,3.436680902,5.363423427,1
8,1,7.40154667,3.264650457,3.130670295,1
9,1,7.741352842,5.158085169,2.755567282,1
10,2,6.162956705,6.658800086,2.068686008,1
1,2,5.145512715,6.888702523,6.041379475,1
2,1,8.909632881,5.253749038,4.72365345,1
3,2,6.773543417,7.023540427,3.365036333,1
4,10,6.722784427,8.474371853,3.563769981,1
5,4,4.752983821,6.833501086,6.783375073,1
6,5,6.708191108,5.819790011,7.120270181,1
7,3,5.39385022,5.406170615,3.378997484,1
8,5,7.141292138,4.794094368,2.58700478,1
9,3,3.116660527,5.145760553,6.246077285,1
10,5,5.842236304,5.712581125,6.06277441,1
1,3,4.165725718,8.035557983,3.287237371,1
2,2,3.696440681,2.176531702,6.241034953,1
3,1,5.240813333,4.581296024,2.44637614,1
4,2,4.088004884,5.085436031,4.485168925,1
5,4,7.589888279,5.220666921,4.395835156,1
6,6,4.369942024,6.501290982,7.350349888,1
7,0,3.444127528,3.758199418,2.200241853,1
8,1,6.980368764,6.77663238,2.118356185,1
9,3,5.686070488,2.056251308,5.810300917,1
10,2,3.231079353,5.360322222,3.235846583,1
1,2,3.926261096,4.952722797,6.004688531,1
2,8,3.676933605,6.001380577,4.015978213,1
3,5,3.199485321,2.857247025,2.647154467,1
4,3,4.542190174,3.709681484,7.349663544,1
5,2,7.23876023,7.562244655,6.729820517,1
6,4,7.340278131,3.250305746,3.569718792,1
7,6,7.490339334,6.015342553,7.090713272,1
8,1,3.13470447,6.929598174,5.608450059,1
9,2,7.30551542,6.384612066,3.187027116,1
10,1,3.012499412,2.137377082,4.976450585,1
1,3,8.657594979,3.531970529,5.825322406,1
2,6,9.182099015,4.162864584,3.293072573,1
3,4,3.026301169,6.281440409,2.969780518,1
4,5,5.221345738,9.646634708,8.45127107,1
5,5,4.383076069,5.404176902,6.151173612,1
6,2,5.80868223,7.06262334,7.179488171,1
7,2,6.177661348,3.127636244,4.20420339,1
8,1,6.453362455,4.45060688,3.385798021,1
9,5,10.11029271,4.004455072,4.937068009,1
10,4,6.683255761,3.843870572,7.354616309,1
1,4,5.352659255,4.2757319,8.836935003,1
2,0,3.402907975,7.417115202,6.361271917,1
3,3,4.309427657,5.072809009,6.808690065,1
4,1,4.015606937,2.040178418,9.053460108,1
5,1,2.254078986,3.427920189,4.53926091,1
6,2,7.304972328,5.672589403,7.89693752,1
7,2,11.21765828,8.086419618,7.064560239,1
8,1,7.696690394,4.895774885,4.156015161,1
9,2,8.980082749,5.540946582,4.947749598,1
10,0,3.498221281,5.722739142,3.285122272,1
1,3,4.495818543,3.551758844,8.610885955,1
2,4,2.863137384,5.833025395,3.203732127,1
3,3,5.714319771,6.240073967,2.978083727,1
4,5,3.150685951,5.161636652,3.922918956,1
5,3,2.083349624,3.038397601,7.398662674,1
6,5,3.849659668,5.190356762,7.433876553,1
7,4,7.320428097,4.584143576,6.152715718,1
8,7,7.786699822,3.4602991,7.472380289,1
9,3,5.482935238,6.20547261,3.125876838,1
10,2,3.342655107,5.031428883,6.277033298,1
1,5,6.4670532,2.120219356,6.132088598,1
2,5,3.8976701,7.104131128,5.024560035,1
3,6,7.745428285,3.704397924,6.967829483,1
4,10,8.237556912,7.365453367,6.921074011,1
5,6,4.790221327,3.599710181,10.73397289,1
6,1,5.201889512,6.274101489,2.259385347,1
7,5,6.858619046,6.360012194,6.660436242,1
8,1,7.502505453,5.926778531,2.873739782,1
9,4,5.386771779,2.310493635,3.949053452,1
10,2,7.900780884,7.813060898,6.539877961,1
1,5,4.857813745,6.431995412,4.828348115,1
2,7,12.43480477,3.721038414,5.302629724,1
3,9,7.270477269,9.491293002,4.315926229,1
4,7,6.33455412,9.150852923,6.268697333,1
5,10,2.487491691,2.173016954,8.119563499,1
6,2,7.392204931,6.104248383,7.590875102,1
7,4,2.169043792,3.479558556,4.456674192,1
8,6,8.032271113,7.19224067,5.804440384,1
9,2,7.598378123,8.829180774,4.154069547,1
10,1,7.36880649,4.759231425,4.448261234,1
1,1,10.63644624,4.226579665,6.328806599,1
2,1,7.293084978,3.258657819,5.778006676,1
3,2,2.320250333,10.12593491,3.652249628,1
4,5,7.571083347,4.251638124,8.669436653,1
5,3,2.137494751,6.013241715,6.216834256,1
6,0,2.339510585,4.04174707,6.881263744,1
7,3,2.513109433,9.140291966,8.783797418,1
8,3,7.077835337,3.115491037,7.443658411,1
9,4,5.870430427,7.084813075,7.140840821,1
10,4,2.498089096,7.039968174,5.588330955,1
1,9,6.211870142,2.092953302,6.60286493,1
2,3,5.914778467,7.753559764,3.749414643,1
